time,x,y,z,vx,vy,vz,airspeed,Wz,CL,Phi,CL_cmd,phi_cmd,dist_to_center
0.0,0.0,0.0,500.0,15.0,0.0,-1.0,15.033296378372908,0.0,0.2,0.0,0.2,0.0,700.0
0.2,2.90805927657479,-0.25318869887447104,500.30898455940917,13.668567811751384,-2.426666563620801,3.920859468760895,14.425380258738873,0.0,0.3985274390284771,0.3518665592281401,0.3985274390284771,0.3518665592281401,697.0919867033823
0.4,5.324927741285562,-0.9004553855944154,501.47080074599967,10.298488121286725,-3.8389900318773855,7.393025773106681,13.245887366686965,0.0,0.3985274390284771,0.3518665592281401,0.3985274390284771,0.3518665592281401,694.6756558549836
0.6000000000000001,6.985325902100489,-1.6981307562168522,503.1356190477979,6.331615399883514,-3.937986950334187,8.945745828101948,11.645748718482974,0.0,0.3985274390284771,0.3518665592281401,0.3985274390284771,0.3518665592281401,693.0167546048818
0.8,7.89899062140139,-2.4068264963297956,504.93492756745223,2.9788064471175915,-3.024006029603228,8.817318356965185,9.785857311678994,0.0,0.3985274390284771,0.3518665592281401,0.3985274390284771,0.3518665592281401,692.1051943141725
1.0,8.257679134304299,-2.8792602608424556,506.5873440338911,0.8375469470737387,-1.6601441312862857,7.576188025391188,7.801037650292278,0.0,0.3985274390284771,0.3518665592281401,0.3985274390284771,0.3518665592281401,691.748313056352
1.2,8.313839936895844,-3.0822320120318785,507.9274447560582,-0.0028432951063008804,-0.4113239961101438,5.776890959116851,5.791516612048098,0.0,0.3985274390284771,0.3518665592281401,0.3985274390284771,0.3518665592281401,691.6930274168
1.4,8.303604388760862,-3.120194361483234,508.888770860329,0.047916638619890636,-0.12009325880966842,3.8434093242261533,3.8455836525313933,0.0,0.3985274390284771,0.3518665592281401,0.3985274390284771,0.3518665592281401,691.7034330653804
1.5999999999999999,8.302168420744787,-3.1303646659968765,509.4610261518958,0.011932397844339096,-0.03425431746928395,1.8821796317683246,1.882529125040871,0.0,0.3985274390284771,0.3518665592281401,0.3985274390284771,0.3518665592281401,691.7049149705283
1.7999999999999998,8.302145725654926,-3.133661409738117,509.64109021257906,0.0006023303344126502,-0.014336658064137378,-0.08081065817951116,0.08207475276652097,0.0,0.3985274390284771,0.3518665592281401,0.3985274390284771,0.3518665592281401,691.7049525929131
